Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),182629.8000011444,I,z,1343,1,3,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10159.20000076294,172470.60000038147,9002,yes,SM,B,16.bmp,-120,-120,173004,166979,175024,168990,,,,,1
3,0,0,1,0,2,prac,1,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),192613.60000038147,I,m,1161,2,3,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,9978.29999923706,182635.3000011444,9002,no,SM,B,23.bmp,-120,120,183171,177144,185191,179157,,,,,2
4,0,0,0,1,3,prac,1,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),202879.90000152588,I,m,1434,3,3,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10257.5,192622.40000152588,9002,no,SM,B,24.bmp,120,120,193154,187131,195173,189140,,,,,3
2,0,1,0,0,4,prac,1,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),213596.20000076294,I,z,1886,4,3,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10708.39999961853,202887.8000011444,9002,yes,SM,B,29.bmp,120,-120,203421,197396,205441,199407,,,,,4
3,0,0,1,0,4,prac,1,0,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),223696.70000076294,I,m,1265,5,3,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10096.39999961853,213600.3000011444,9002,yes,SM,B,34.bmp,-120,120,214138,208109,216158,210124,,,,,5
1,1,0,0,0,4,prac,1,0,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),234229.90000152588,I,z,1710,6,3,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10523.0,223706.90000152588,9002,no,SM,B,39.bmp,-120,-120,224238,218215,226258,220223,,,,,6
2,0,1,0,0,4,prac,1,0,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),244879.40000152588,I,z,1816,7,3,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10640.10000038147,234239.3000011444,9002,no,SM,B,40.bmp,120,-120,234771,228748,236791,230756,,,,,7
4,0,0,0,1,4,prac,1,0,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),255713.10000038147,I,None,2014,8,3,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10829.19999885559,244883.90000152588,9002,yes,SM,B,47.bmp,120,120,245421,239392,247440,241407,,,,,8
1,1,0,0,0,1,prac,2,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),276063.4000015259,I,z,833,1,3,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,9657.60000038147,266405.8000011444,9002,yes,SM,B,16.bmp,-120,-120,266938,260914,268958,262923,,,,,1
3,0,0,1,0,2,prac,2,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),285463.0,I,m,576,2,3,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,9390.69999885559,276072.3000011444,9002,no,SM,B,23.bmp,-120,120,276605,270580,278624,272590,,,,,2
4,0,0,0,1,3,prac,2,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),296230.3000011444,I,m,1944,3,3,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10761.70000076294,285468.60000038147,9002,no,SM,B,24.bmp,120,120,286005,279977,288024,281990,,,,,3
2,0,1,0,0,3,prac,2,0,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),307063.20000076294,I,None,2014,4,3,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10825.70000076294,296237.5,9002,yes,SM,B,29.bmp,120,-120,296771,290746,298791,292757,,,,,4
3,0,0,1,0,4,prac,2,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),317380.0,I,z,1496,5,3,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10308.19999885559,307071.8000011444,9002,yes,SM,B,34.bmp,-120,120,307605,301580,309624,303590,,,,,5
1,1,0,0,0,5,prac,2,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),327496.60000038147,I,m,1291,6,3,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10109.79999923706,317386.8000011444,9002,no,SM,B,39.bmp,-120,-120,317921,311895,319941,313907,,,,,6
2,0,1,0,0,5,prac,2,0,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),338246.60000038147,I,z,1928,7,3,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10742.0,327504.60000038147,9002,no,SM,B,40.bmp,120,-120,328038,322013,330056,324024,,,,,7
4,0,0,0,1,6,prac,2,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),348846.8000011444,I,z,1769,8,3,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10590.70000076294,338256.10000038147,9002,yes,SM,B,47.bmp,120,120,338788,332764,340807,334772,,,,,8
4,0,0,0,1,1,test,1,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),385663.20000076294,I,m,1468,1,3,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9517.79999923706,376145.4000015259,9002,yes,SM,B,50.bmp,120,120,338788,332764,340807,334772,376672.0,370654.0,378691.0,372657.0,1
2,0,1,0,0,2,test,1,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),395479.9000015259,I,m,1759,2,3,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9811.20000076294,385668.70000076294,9002,yes,SM,B,3.bmp,120,-120,338788,332764,340807,334772,386205.0,380177.0,388224.0,382191.0,2
1,1,0,0,0,2,test,1,0,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),405430.10000038147,I,m,1894,3,3,5.bmp,-120,-120,6.bmp,120,-120,7.bmp,-120,120,8.bmp,120,120,9946.10000038147,395484.0,9002,yes,SM,B,5.bmp,-120,-120,338788,332764,340807,334772,396022.0,389992.0,398041.0,392007.0,3
3,0,0,1,0,2,test,1,0,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),415496.8000011444,I,None,2014,4,3,9.bmp,-120,-120,10.bmp,120,-120,11.bmp,-120,120,12.bmp,120,120,10057.60000038147,405439.20000076294,9002,yes,SM,B,9.bmp,-120,120,338788,332764,340807,334772,405971.0,399947.0,407991.0,401957.0,4
2,0,1,0,0,3,test,1,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),424596.60000038147,I,z,1046,5,3,13.bmp,-120,-120,14.bmp,120,-120,15.bmp,-120,120,16.bmp,120,120,9089.29999923706,415507.3000011444,9002,yes,SM,B,14.bmp,120,-120,338788,332764,340807,334772,416038.0,410016.0,418057.0,412024.0,5
3,0,0,1,0,3,test,1,0,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),434663.5,I,None,2014,6,3,17.bmp,-120,-120,18.bmp,120,-120,19.bmp,-120,120,20.bmp,120,120,10058.79999923706,424604.70000076294,9002,yes,SM,B,19.bmp,-120,120,338788,332764,340807,334772,425138.0,419113.0,427157.0,421124.0,6
4,0,0,0,1,4,test,1,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),444296.9000015259,I,z,1576,7,3,21.bmp,-120,-120,22.bmp,120,-120,23.bmp,-120,120,24.bmp,120,120,9623.10000038147,434673.8000011444,9002,yes,SM,B,24.bmp,120,120,338788,332764,340807,334772,435205.0,429182.0,437224.0,431191.0,7
2,0,1,0,0,5,test,1,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),454096.8000011444,I,m,1736,8,3,25.bmp,-120,-120,26.bmp,120,-120,27.bmp,-120,120,28.bmp,120,120,9792.70000076294,444304.10000038147,9002,yes,SM,B,25.bmp,120,-120,338788,332764,340807,334772,444838.0,438812.0,446856.0,440824.0,8
3,0,0,1,0,6,test,1,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),464146.70000076294,I,m,1983,9,3,29.bmp,-120,-120,30.bmp,120,-120,31.bmp,-120,120,32.bmp,120,120,10042.70000076294,454104.0,9002,yes,SM,B,30.bmp,-120,120,338788,332764,340807,334772,454638.0,448612.0,456656.0,450624.0,9
4,0,0,0,1,6,test,1,0,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),473980.10000038147,I,m,1772,10,3,37.bmp,-120,-120,38.bmp,120,-120,39.bmp,-120,120,40.bmp,120,120,9825.39999961853,464154.70000076294,9002,yes,SM,B,40.bmp,120,120,338788,332764,340807,334772,464688.0,458663.0,466707.0,460674.0,10
3,0,0,1,0,7,test,1,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),483213.5,I,z,1171,11,3,33.bmp,-120,-120,34.bmp,120,-120,35.bmp,-120,120,36.bmp,120,120,9225.099998474121,473988.4000015259,9002,yes,SM,B,35.bmp,-120,120,338788,332764,340807,334772,474522.0,468497.0,476541.0,470507.0,11
2,0,1,0,0,8,test,1,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),493030.20000076294,I,m,1762,12,3,41.bmp,-120,-120,42.bmp,120,-120,43.bmp,-120,120,44.bmp,120,120,9807.0,483223.20000076294,9002,yes,SM,B,41.bmp,120,-120,338788,332764,340807,334772,483755.0,477731.0,485774.0,479740.0,12
3,0,0,1,0,9,test,1,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),503013.20000076294,I,m,1928,13,3,45.bmp,-120,-120,46.bmp,120,-120,47.bmp,-120,120,48.bmp,120,120,9974.29999923706,493038.9000015259,9002,yes,SM,B,46.bmp,-120,120,338788,332764,340807,334772,493572.0,487547.0,495591.0,489557.0,13
1,1,0,0,0,10,test,1,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),512546.8000011444,I,z,1465,14,3,49.bmp,-120,-120,50.bmp,120,-120,4.bmp,-120,120,1.bmp,120,120,9526.60000038147,503020.20000076294,9002,yes,SM,B,49.bmp,-120,-120,338788,332764,340807,334772,503555.0,497529.0,505574.0,499539.0,14
4,0,0,0,1,11,test,1,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),522047.0,I,m,1436,15,3,10.bmp,-120,-120,11.bmp,120,-120,12.bmp,-120,120,13.bmp,120,120,9492.39999961853,512554.60000038147,9002,yes,SM,B,11.bmp,120,120,338788,332764,340807,334772,513088.0,507063.0,515108.0,509074.0,15
1,1,0,0,0,12,test,1,1,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),531680.3000011444,I,m,1568,16,3,2.bmp,-120,-120,3.bmp,120,-120,4.bmp,-120,120,5.bmp,120,120,9626.5,522053.8000011444,9002,yes,SM,B,5.bmp,-120,-120,338788,332764,340807,334772,522588.0,516562.0,524608.0,518574.0,16
3,0,0,1,0,12,test,1,0,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),541280.2000007629,I,z,1535,17,3,22.bmp,-120,-120,23.bmp,120,-120,24.bmp,-120,120,25.bmp,120,120,9593.60000038147,531686.6000003815,9002,yes,SM,B,22.bmp,-120,120,338788,332764,340807,334772,532222.0,526195.0,534241.0,528207.0,17
1,1,0,0,0,13,test,1,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),550780.2000007629,I,z,1439,18,3,6.bmp,-120,-120,7.bmp,120,-120,8.bmp,-120,120,9.bmp,120,120,9493.0,541287.2000007629,9002,yes,SM,B,6.bmp,-120,-120,338788,332764,340807,334772,541822.0,535795.0,543841.0,537807.0,18
2,0,1,0,0,14,test,1,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),560480.2000007629,I,z,1636,19,3,26.bmp,-120,-120,27.bmp,120,-120,28.bmp,-120,120,29.bmp,120,120,9685.79999923706,550794.4000015259,9002,yes,SM,B,27.bmp,120,-120,338788,332764,340807,334772,551322.0,545303.0,553340.0,547307.0,19
3,0,0,1,0,15,test,1,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),570297.0,I,z,1759,20,3,30.bmp,-120,-120,31.bmp,120,-120,32.bmp,-120,120,33.bmp,120,120,9806.69999885559,560490.3000011444,9002,yes,SM,B,32.bmp,-120,120,338788,332764,340807,334772,561021.0,554999.0,563041.0,557007.0,20
1,1,0,0,0,15,test,1,0,m,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),580130.2000007629,I,z,1766,21,3,14.bmp,-120,-120,15.bmp,120,-120,16.bmp,-120,120,17.bmp,120,120,9824.20000076294,570306.0,9002,yes,SM,B,16.bmp,-120,-120,338788,332764,340807,334772,570838.0,564815.0,572858.0,566824.0,21
4,0,0,0,1,16,test,1,1,z,Fri Jan 17 2025 14:06:57 GMT-0500 (Eastern Standard Time),590146.9000015259,I,z,1966,22,3,18.bmp,-120,-120,19.bmp,120,-120,20.bmp,-120,120,21.bmp,120,120,10009.20000076294,580137.7000007629,9002,yes,SM,B,21.bmp,120,120,338788,332764,340807,334772,580671.0,574646.0,582674.0,576657.0,22
