Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Fri Sep 06 2024 10:43:15 GMT-0500 (Central Daylight Time),143280.89999997616,O,m,1560,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10369.0,132911.89999997616,7018,yes,SM,B,16.bmp,-120,-120,123743,117717,125759,119727,,,,,1
3,0,0,1,0,0,prac,1,0,m,Fri Sep 06 2024 10:43:15 GMT-0500 (Central Daylight Time),153433.0,O,z,1324,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10147.200000047684,143285.79999995232,7018,no,SM,B,23.bmp,-120,120,134123,128091,136139,130108,,,,,2
4,0,0,0,1,1,prac,1,1,m,Fri Sep 06 2024 10:43:15 GMT-0500 (Central Daylight Time),163429.89999997616,O,m,1169,3,1,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,9993.600000023842,153436.29999995232,7018,no,SM,B,24.bmp,120,120,144270,138242,146286,140254,,,,,3
2,0,1,0,0,2,prac,1,1,z,Fri Sep 06 2024 10:43:15 GMT-0500 (Central Daylight Time),173510.0,O,z,1253,4,1,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10076.600000023842,163433.39999997616,7018,yes,SM,B,29.bmp,120,-120,154266,148239,156282,150251,,,,,4
3,0,0,1,0,3,prac,1,1,z,Fri Sep 06 2024 10:43:15 GMT-0500 (Central Daylight Time),183373.5,O,z,1036,5,1,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,9860.100000023842,173513.39999997616,7018,yes,SM,B,34.bmp,-120,120,164346,158319,166363,160331,,,,,5
1,1,0,0,0,3,prac,1,0,m,Fri Sep 06 2024 10:43:15 GMT-0500 (Central Daylight Time),193286.89999997616,O,z,1093,6,1,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,9910.0,183376.89999997616,7018,no,SM,B,39.bmp,-120,-120,174210,168182,176226,170195,,,,,6
2,0,1,0,0,4,prac,1,1,m,Fri Sep 06 2024 10:43:15 GMT-0500 (Central Daylight Time),203501.29999995232,O,m,1395,7,1,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10210.700000047684,193290.59999990463,7018,no,SM,B,40.bmp,120,-120,184124,178096,186140,180108,,,,,7
4,0,0,0,1,4,prac,1,0,z,Fri Sep 06 2024 10:43:15 GMT-0500 (Central Daylight Time),213230.59999990463,O,m,910,8,1,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,9725.699999928474,203504.89999997616,7018,yes,SM,B,47.bmp,120,120,194337,188310,196353,190322,,,,,8
1,1,0,0,0,0,prac,2,0,z,Fri Sep 06 2024 10:43:15 GMT-0500 (Central Daylight Time),228392.59999990463,O,None,2016,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10826.899999976158,217565.69999992847,7018,yes,SM,B,16.bmp,-120,-120,208399,202371,210415,204384,,,,,1
3,0,0,1,0,0,prac,2,0,m,Fri Sep 06 2024 10:43:15 GMT-0500 (Central Daylight Time),238305.89999997616,O,z,1095,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,9909.600000023842,228396.29999995232,7018,no,SM,B,23.bmp,-120,120,219229,213202,221245,215214,,,,,2
4,0,0,0,1,1,prac,2,1,m,Fri Sep 06 2024 10:43:15 GMT-0500 (Central Daylight Time),248053.5,O,m,928,3,1,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,9744.0,238309.5,7018,no,SM,B,24.bmp,120,120,229143,223115,231159,225128,,,,,3
